,mi,ha,ar,ab,p,ao,lt,lg,v
15168,2.4943,29.0,5.082840236686391,1.081360946745562,1323.0,1.9571005917159765,34.05,-117.18,1.223
15169,5.6916,30.0,7.022653721682848,1.029126213592233,984.0,3.184466019417476,34.12,-118.04,5.00001
15170,2.5335,8.0,6.021786492374727,1.1688453159041394,1674.0,1.8235294117647056,33.72,-117.2,1.101
15171,5.5926,30.0,6.467236467236468,1.0227920227920229,974.0,2.774928774928775,37.92,-122.5,3.009
15172,3.2062,6.0,4.809847198641767,1.066213921901528,1717.0,2.9151103565365024,34.05,-117.67,1.675
15173,3.6875,34.0,4.419664268585132,1.0599520383693046,861.0,2.064748201438849,34.18,-118.45,2.464
15174,7.5845,25.0,7.1193415637860085,0.9300411522633744,721.0,2.967078189300412,37.27,-121.87,2.793
15175,5.1439,21.0,7.276243093922652,1.0349907918968693,1392.0,2.56353591160221,33.43,-117.6,4.14
15176,1.7994,42.0,4.7785388127853885,1.0730593607305936,1621.0,3.7009132420091326,36.76,-119.74,0.5870000000000001
15177,7.1572,25.0,7.705882352941178,1.0341555977229602,1623.0,3.079696394686907,33.76,-118.04,2.949
15178,4.9375,44.0,6.168776371308018,1.0126582278481011,562.0,2.3713080168776366,33.97,-118.42,3.652
15179,6.7718,19.0,5.251173708920189,1.016431924882629,1158.0,2.718309859154929,37.36,-122.0,3.683
15180,2.5739,22.0,4.586160108548168,1.0719131614654005,2199.0,2.9837177747625514,34.19,-118.54,2.392
15181,3.1353,22.0,3.6446578631452575,1.0816326530612246,4715.0,2.830132052821128,33.74,-117.84,1.214
15182,5.2497,4.0,5.536013400335008,1.0787269681742044,1693.0,2.835845896147404,33.66,-117.58,2.15
15183,4.1528,35.0,4.997167138810198,0.9206798866855525,1094.0,3.09915014164306,33.94,-117.42,1.139
15184,3.875,39.0,5.3868194842406885,1.0515759312320916,954.0,2.7335243553008595,34.05,-118.14,2.364
15185,2.8281,30.0,4.281923714759537,1.077943615257048,1098.0,1.82089552238806,32.77,-117.13,1.717
15186,4.1458,52.0,5.9602272727272725,1.0511363636363635,374.0,2.125,37.76,-122.23,2.485
15187,1.5676,43.0,4.396484375,1.05859375,1479.0,2.888671875,40.57,-122.38,0.5820000000000001
15188,1.0349,6.0,4.165217391304348,0.982608695652174,734.0,3.1913043478260867,36.19,-119.35,0.6779999999999999
15189,2.2794,23.0,5.763414634146343,1.0951219512195125,1168.0,2.848780487804878,36.99,-120.64,0.757
15190,4.0417,34.0,6.08,1.1,522.0,3.48,34.12,-117.88,1.78
15191,1.275,23.0,4.541114058355436,1.0689655172413792,1370.0,3.6339522546419096,32.79,-115.54,0.604
15192,5.2589,17.0,4.6182266009852215,1.1625615763546795,900.0,2.2167487684729066,33.72,-118.05,2.261
15193,4.0507,30.0,4.816326530612245,1.0760667903525047,1662.0,3.0834879406307976,33.88,-118.14,1.795
15194,4.6694,28.0,6.181425485961123,1.0323974082073435,1384.0,2.9892008639308854,34.89,-120.43,1.582
15195,5.6436,6.0,6.574750830564784,1.073920265780731,2741.0,2.276578073089701,33.05,-117.05,2.786
15196,6.3892,17.0,6.438953488372092,1.001937984496124,2557.0,2.4777131782945743,37.52,-122.32,4.808
15197,2.3224,18.0,3.711237553342817,1.0256045519203414,2221.0,3.159317211948791,34.06,-118.11,1.923
15198,3.0,43.0,5.916334661354583,1.0756972111553784,653.0,2.6015936254980083,38.44,-121.56,1.4169999999999998
15199,5.4949,32.0,5.773497688751927,1.024653312788906,1687.0,2.599383667180277,37.38,-121.82,3.3080000000000003
15200,1.2375,52.0,3.2962962962962963,1.0572390572390569,975.0,3.2828282828282838,32.71,-117.14,1.0
15201,2.2125,34.0,3.7578692493946733,1.0750605326876512,2093.0,5.067796610169491,33.9,-118.2,1.032
15202,2.0363,31.0,4.9326599326599325,1.02020202020202,1013.0,3.410774410774411,36.39,-119.21,0.535
15203,2.1793,36.0,2.882,1.068,1809.0,3.618,34.11,-118.2,1.857
15204,2.5301,24.0,3.452970297029703,0.9801980198019802,1478.0,3.6584158415841586,33.64,-117.93,1.929
15205,5.4217,46.0,5.902027027027027,1.054054054054054,770.0,2.601351351351352,33.88,-117.94,2.56
15206,2.25,34.0,3.9812206572769964,1.0704225352112675,1609.0,3.776995305164319,34.07,-118.0,1.385
15207,2.5405,15.0,6.444651162790698,1.4223255813953488,2568.0,2.3888372093023262,34.06,-116.56,0.696
15208,4.4028,33.0,5.924083769633508,1.12565445026178,900.0,2.356020942408377,34.02,-118.37,2.468
15209,6.7821,16.0,7.516372795969772,1.022670025188917,1317.0,3.3173803526448364,37.95,-121.98,2.659
15210,1.2206,20.0,3.9465408805031448,1.1320754716981132,1201.0,3.7767295597484285,33.79,-118.18,1.625
15211,4.1319,43.0,3.6946564885496183,1.010178117048346,897.0,2.282442748091603,37.78,-122.45,3.227
15212,4.0039,36.0,5.062761506276152,0.98744769874477,981.0,4.104602510460253,37.48,-122.14,1.489
15213,7.7307,34.0,6.619528619528619,1.0740740740740742,980.0,3.2996632996632997,34.13,-118.02,4.29
15214,7.9029,37.0,6.2475728155339825,0.9563106796116504,510.0,2.4757281553398056,37.45,-122.13,5.00001
15215,6.075,19.0,7.8487229862475445,1.0884086444007859,1523.0,2.9921414538310414,34.13,-117.66,2.541
15216,3.0833,52.0,4.532994923857868,1.083756345177665,856.0,2.172588832487309,37.74,-122.42,3.281
15217,2.7366,40.0,3.1960784313725488,1.0647058823529412,1568.0,3.074509803921569,34.08,-118.28,1.6909999999999998
15218,5.0258,32.0,5.4493506493506505,0.9818181818181818,1036.0,2.6909090909090905,33.94,-118.11,2.5540000000000003
15219,1.9728,33.0,4.64,1.0874418604651164,2414.0,2.2455813953488373,38.58,-121.53,0.764
15220,5.4903,23.0,6.0139211136890935,0.9605568445475638,1401.0,3.2505800464037122,32.85,-117.01,1.514
15221,6.2517,25.0,7.195372750642672,0.9974293059125964,1348.0,3.4652956298200515,33.99,-117.96,3.111
15222,2.7273,25.0,3.6015452538631347,1.0496688741721854,5917.0,3.2654525386313464,37.97,-122.5,1.875
15223,3.5313,36.0,5.026266416510318,1.0281425891181988,1605.0,3.0112570356472794,34.1,-118.08,2.132
15224,2.4048,33.0,3.951541850220264,1.066079295154185,2390.0,3.509544787077827,34.04,-118.31,2.083
15225,5.6454,33.0,5.642297650130549,1.0,1235.0,3.224543080939948,33.9,-117.99,2.028
15226,3.8571,24.0,5.08254397834912,0.9215155615696888,1586.0,2.146143437077132,36.8,-119.83,0.901
15227,1.0617,15.0,3.387412587412588,1.0825174825174826,2120.0,2.965034965034965,32.75,-117.1,0.924
15228,0.8691,18.0,4.036764705882353,1.0514705882352942,249.0,1.8308823529411764,38.78,-121.24,1.365
15229,1.7245,21.0,5.796033994334277,1.6430594900849858,952.0,2.696883852691218,38.95,-119.95,0.922
15230,1.625,34.0,4.8259668508287294,1.091160220994475,935.0,2.5828729281767955,37.96,-120.24,0.794
15231,1.6789,20.0,3.658064516129032,1.081720430107527,1482.0,3.1870967741935483,32.75,-117.09,0.955
15232,4.8359,25.0,6.198419666374012,1.0175592625109746,3903.0,3.4266900790166814,33.68,-117.9,2.492
15233,3.8355,38.0,5.112994350282486,1.0480225988700564,1257.0,3.5508474576271185,34.08,-117.63,1.117
15234,1.9336,38.0,4.246013667425968,1.173120728929385,1768.0,4.027334851936219,34.05,-118.31,1.906
15235,3.4643,30.0,4.441441441441441,1.0375375375375375,1616.0,2.4264264264264264,36.6,-121.84,1.918
15236,5.0106,33.0,4.290010741138561,1.0633727175080558,1647.0,1.7690655209452202,33.81,-118.44,5.00001
15237,2.8323,40.0,5.386804657179818,1.0504527813712807,1998.0,2.584734799482536,35.17,-119.46,0.508
15238,2.6181,24.0,4.86144578313253,1.0481927710843373,585.0,3.5240963855421685,37.78,-121.43,1.635
15239,4.2708,52.0,5.065693430656935,1.0340632603406326,801.0,1.948905109489051,37.75,-122.44,3.689
15240,1.7885,32.0,5.073972602739726,1.021917808219178,911.0,2.4958904109589044,39.37,-121.7,0.57
15241,2.4583,35.0,4.04,0.96,261.0,2.61,37.77,-120.85,0.75
15242,5.0166,21.0,5.329457364341085,1.0038759689922478,728.0,2.8217054263565893,34.42,-118.48,2.29
15243,6.9051,5.0,8.527293844367017,1.3077816492450638,4276.0,2.4831591173054592,37.9,-121.6,3.409
15244,3.623,39.0,4.161264822134387,0.9952569169960476,3057.0,2.4166007905138343,37.47,-122.23,2.766
15245,5.1473,16.0,6.663690476190476,0.9627976190476192,1990.0,2.961309523809524,37.66,-120.95,1.884
15246,1.7694,28.0,4.594444444444443,1.0638888888888889,3201.0,4.445833333333334,37.92,-121.3,0.7390000000000001
15247,3.3125,43.0,4.166666666666667,0.9166666666666666,273.0,2.275,37.69,-122.09,1.5
15248,2.5517,52.0,5.845117845117844,1.2053872053872057,638.0,2.1481481481481484,38.05,-122.23,1.471
15249,2.4942,32.0,4.703412073490814,1.078740157480315,1131.0,2.9685039370078736,33.83,-117.93,1.863
15250,5.0641,31.0,5.315589353612167,0.9923954372623576,823.0,3.1292775665399235,33.87,-118.3,2.349
15251,1.5517,31.0,3.110831234256927,0.9748110831234256,816.0,2.0554156171284634,32.76,-117.09,1.225
15252,4.6944,52.0,5.990196078431373,1.0588235294117647,735.0,2.4019607843137254,37.97,-122.56,3.989
15253,6.86,33.0,8.260273972602741,1.1917808219178083,808.0,3.689497716894977,37.75,-122.12,2.5
15254,3.625,6.0,5.40463645943098,1.1791359325605901,2533.0,2.6691253951527925,34.05,-117.66,1.136
15255,5.0309,29.0,6.2396907216494855,1.0360824742268042,1120.0,2.88659793814433,34.2,-118.62,2.448
15256,2.0385,47.0,5.017543859649122,0.9941520467836256,365.0,2.134502923976608,34.17,-118.35,2.25
15257,5.4381,42.0,6.4519230769230775,1.1682692307692308,615.0,2.9567307692307687,33.98,-118.06,1.869
15258,6.2778,36.0,6.1699604743083025,0.9960474308300395,740.0,2.9249011857707514,33.84,-118.34,3.097
15259,4.3658,4.0,6.799092676604017,1.0991574854180168,10329.0,3.3470511989630585,38.47,-121.4,1.306
15260,4.9732,34.0,5.572776280323452,0.9258760107816713,2154.0,2.902964959568733,37.63,-122.43,3.423
15261,1.6952,39.0,4.0763239875389425,1.026479750778816,2052.0,3.1962616822429912,37.64,-120.98,0.65
15262,4.0714,21.0,6.414583333333334,1.0604166666666666,1431.0,2.98125,33.89,-117.82,2.789
15263,0.7473,22.0,3.1166509877704613,1.1618062088428975,2381.0,2.239887111947319,34.03,-118.29,1.6880000000000002
15264,5.1545,37.0,4.540372670807454,0.9503105590062112,678.0,2.1055900621118013,34.43,-119.7,4.184
15265,4.7222,6.0,5.6808510638297856,0.9680851063829788,999.0,5.3138297872340425,34.19,-117.32,1.09
15266,2.7472,22.0,4.265415549597855,1.1018766756032172,2661.0,3.567024128686327,34.31,-118.44,1.601
15267,4.95,45.0,5.507598784194528,1.0212765957446808,752.0,2.2857142857142856,37.5,-122.25,3.45
15268,5.1708,41.0,5.741228070175438,0.9692982456140352,534.0,2.3421052631578947,34.01,-118.44,4.188
15269,3.7813,36.0,6.634615384615384,1.0480769230769231,316.0,3.0384615384615383,33.84,-118.1,2.091
15270,2.6921,19.0,6.128500823723228,1.0477759472817134,1304.0,2.1482701812191105,39.51,-121.47,0.975
15271,9.9071,30.0,8.241379310344827,1.0376175548589341,956.0,2.9968652037617565,33.9,-117.93,5.00001
15272,2.1029,28.0,5.063291139240507,0.9430379746835444,450.0,2.848101265822785,38.69,-121.51,1.086
15273,2.375,33.0,4.204819277108434,1.4939759036144578,460.0,5.542168674698795,34.02,-117.96,1.3330000000000002
15274,1.6103,44.0,4.8228346456692925,1.1318897637795275,1330.0,2.6181102362204713,36.07,-119.01,0.509
15275,5.0453,33.0,5.731808731808733,1.0166320166320166,1201.0,2.4968814968814974,37.37,-122.04,3.116
15276,6.4242,12.0,6.200585651537335,1.076134699853587,1798.0,2.6325036603221084,33.86,-118.38,3.655
15277,1.4012,52.0,3.105714285714286,1.06,3337.0,9.534285714285714,37.87,-122.26,1.75
15278,1.9903,18.0,4.2588454376163885,1.2327746741154562,1804.0,3.359404096834264,33.88,-118.16,1.703
15279,5.215,6.0,6.337912087912088,1.0604395604395604,910.0,2.5,34.27,-119.18,2.795
15280,3.8869,10.0,7.104854368932037,1.2621359223300972,1476.0,2.8660194174757283,33.68,-117.23,1.259
15281,4.8889,18.0,5.860894941634243,1.0330739299610896,3360.0,3.268482490272373,34.11,-117.6,1.557
15282,1.8125,37.0,4.332627118644068,1.0635593220338984,1920.0,4.067796610169491,32.7,-117.11,0.833
15283,4.7708,48.0,5.427777777777778,1.0777777777777775,446.0,2.4777777777777783,37.77,-122.16,1.5630000000000002
15284,6.0434,27.0,7.160628019323673,1.1256038647342994,2817.0,3.402173913043478,34.08,-117.77,2.148
15285,2.9554,32.0,6.012195121951219,1.088850174216028,1968.0,3.4285714285714284,36.5,-119.48,1.103
15286,2.7,32.0,5.563380281690142,1.0633802816901408,380.0,2.676056338028169,39.44,-123.73,1.65
15287,4.375,52.0,5.8461538461538485,1.010989010989011,642.0,2.351648351648352,37.74,-122.45,3.495
15288,15.0001,52.0,7.9944751381215475,1.0276243093922652,483.0,2.6685082872928176,37.79,-122.44,5.00001
15289,2.3125,48.0,5.424657534246576,1.0365296803652968,471.0,2.150684931506849,39.24,-121.04,1.257
15290,5.7021,15.0,6.437007874015747,0.9330708661417324,2711.0,3.557742782152231,34.0,-117.7,1.931
15291,11.6471,50.0,8.696682464454977,1.09478672985782,636.0,3.014218009478673,34.12,-118.1,5.00001
15292,4.6556,23.0,5.5169606512890095,1.1112618724559022,2105.0,2.8561736770691994,34.11,-117.87,1.996
15293,4.1618,52.0,6.065602836879433,1.0602836879432624,1203.0,2.1329787234042548,34.07,-118.34,5.00001
15294,3.7188,18.0,5.0758226037195975,1.2589413447782547,1476.0,2.111587982832618,38.25,-122.3,1.634
15295,1.4167,20.0,4.066666666666666,1.1238095238095238,402.0,3.8285714285714287,33.96,-118.18,1.375
15296,4.0125,20.0,5.5382262996941884,1.0764525993883791,1191.0,3.6422018348623855,37.81,-121.22,1.215
15297,4.5687,32.0,4.62233169129721,0.9967159277504104,1338.0,2.1970443349753697,33.82,-118.37,3.812
15298,3.4559,44.0,5.884765625,1.099609375,1353.0,2.642578125,38.1,-122.22,1.119
15299,1.6315,29.0,4.426491994177582,0.9941775836972344,2106.0,3.0655021834061134,39.26,-121.67,0.58
15300,2.9688,16.0,5.3212435233160615,1.0310880829015543,673.0,3.4870466321243523,36.99,-120.43,0.638
15301,4.1861,52.0,4.1735537190082646,1.008264462809917,573.0,2.3677685950413223,33.99,-118.45,3.632
15302,2.5865,42.0,4.952586206896552,1.1379310344827591,703.0,3.0301724137931036,36.96,-122.04,2.064
15303,3.5729,17.0,5.5630081300812995,1.329268292682927,910.0,1.84959349593496,33.4,-117.65,3.708
15304,1.125,18.0,4.549112426035503,1.1467455621301774,1832.0,2.1680473372781064,38.94,-122.63,0.818
15305,3.6991,19.0,3.746450304259634,1.050709939148073,2496.0,2.5314401622718052,37.34,-122.04,2.715
15306,4.75,35.0,5.513317191283293,1.0169491525423728,1353.0,3.2760290556900733,37.53,-121.97,1.97
15307,2.3293,31.0,4.673866090712743,0.9848812095032398,959.0,2.071274298056156,36.78,-119.78,0.7340000000000001
15308,3.2813,37.0,4.784946236559139,1.025089605734767,539.0,1.9318996415770608,34.15,-118.44,3.017
15309,4.2679,33.0,5.7566462167689165,0.9918200408997956,1447.0,2.9591002044989776,34.68,-118.14,1.196
15310,5.4225,17.0,5.401215805471125,0.9969604863221884,1235.0,3.753799392097264,37.39,-121.86,2.5810000000000004
15311,2.3667,39.0,3.572463768115942,1.2173913043478262,259.0,1.8768115942028984,34.15,-118.33,0.175
15312,4.0109,23.0,5.440633245382585,0.992084432717678,1302.0,3.4353562005277043,33.21,-117.34,1.457
15313,2.0562,41.0,4.536656891495602,1.217008797653959,1024.0,3.002932551319648,37.77,-122.2,1.02
15314,4.7773,37.0,3.5354609929078014,0.9290780141843972,531.0,1.882978723404256,33.74,-118.1,4.0
15315,4.0217,9.0,5.804577464788733,1.0,1749.0,3.0792253521126765,36.09,-119.05,0.992
15316,8.3209,12.0,7.586151368760063,1.0611916264090178,2089.0,3.3639291465378416,37.81,-121.82,4.854
15317,10.157,8.0,9.180451127819547,1.1077694235588973,2569.0,3.219298245614035,33.83,-117.81,4.771
15318,1.8362,36.0,4.7250608272506085,1.0072992700729928,1051.0,2.557177615571776,35.36,-119.04,0.669
15319,9.0055,28.0,7.573033707865169,0.9719101123595506,947.0,2.6601123595505616,33.88,-117.9,3.754
15320,4.1739,40.0,4.51063829787234,1.0893617021276596,667.0,2.8382978723404246,37.79,-122.2,1.696
15321,5.2955,23.0,6.8311688311688314,1.0493506493506493,1184.0,3.0753246753246755,34.17,-118.95,2.476
15322,2.8072,23.0,4.1120401337792645,1.1521739130434785,2720.0,4.5484949832775925,33.83,-117.9,1.6469999999999998
15323,3.3177,46.0,4.45982905982906,1.0136752136752136,1055.0,1.803418803418804,34.16,-118.38,3.094
15324,5.1433,16.0,6.306264501160093,1.0162412993039442,1515.0,3.51508120649652,32.93,-117.15,1.853
15325,5.1727,35.0,5.463414634146342,0.989159891598916,1083.0,2.9349593495934965,33.86,-118.3,2.302
15326,2.3444,30.0,3.18348623853211,1.0513761467889908,2237.0,4.104587155963303,33.98,-118.18,1.561
15327,6.7418,23.0,6.952461799660442,0.9813242784380306,1766.0,2.99830220713073,33.73,-118.01,3.025
15328,3.2723,9.0,6.34640522875817,1.1398692810457516,2098.0,2.742483660130719,34.09,-116.4,0.978
15329,3.925,37.0,5.4672897196261685,1.0124610591900312,699.0,2.1775700934579443,37.35,-121.96,2.513
15330,3.775,47.0,5.419117647058823,0.9264705882352942,370.0,2.7205882352941178,37.7,-122.47,2.813
15331,2.1179,18.0,4.1075837742504415,1.0229276895943562,1538.0,2.71252204585538,32.59,-117.11,1.531
15332,4.0625,52.0,4.156118143459915,1.0443037974683544,871.0,1.8375527426160336,37.75,-122.43,3.556
15333,3.003,18.0,4.571428571428571,1.1428571428571428,520.0,3.3766233766233764,37.35,-120.57,1.013
15334,4.4732,36.0,5.7701492537313435,1.0179104477611942,958.0,2.859701492537313,33.96,-118.13,2.66
15335,3.4167,44.0,5.068376068376068,0.9615384615384616,687.0,2.935897435897436,37.49,-120.79,1.607
15336,2.6042,37.0,3.5088195386702847,1.0379918588873809,1801.0,2.443690637720489,34.0,-118.47,3.0580000000000003
15337,3.7083,26.0,8.525423728813559,1.1694915254237288,293.0,4.966101694915254,33.92,-116.99,1.475
15338,3.4583,31.0,4.467455621301776,1.0591715976331362,1617.0,3.189349112426036,33.84,-117.96,1.863
15339,2.6506,33.0,4.327464788732393,1.0,3091.0,3.6279342723004695,37.47,-122.16,1.626
15340,7.1615,36.0,6.226666666666668,0.9688888888888888,667.0,2.9644444444444447,34.16,-118.03,4.847
15341,3.4527,22.0,4.7086247086247095,1.0862470862470863,1010.0,2.3543123543123543,32.78,-117.22,1.75
15342,4.0473,9.0,5.479078514339446,0.9873060648801129,7596.0,3.5712270803949218,33.91,-117.23,1.272
15343,5.3738,35.0,6.444776119402985,1.0238805970149254,833.0,2.4865671641791045,33.88,-117.94,3.651
15344,4.2143,22.0,6.425233644859812,1.0116822429906542,1161.0,2.7126168224299065,38.84,-121.14,2.365
15345,4.1674,10.0,3.9686323713927214,1.0439146800501882,1537.0,1.9284818067754081,37.28,-121.93,2.14
15346,4.8519,46.0,5.470982142857144,1.0535714285714286,1163.0,2.595982142857143,37.32,-121.94,2.258
15347,4.0357,17.0,6.472843450479234,1.0798722044728437,873.0,2.7891373801916934,40.74,-124.17,1.289
15348,3.5562,16.0,3.411602209944751,1.1464088397790055,1170.0,1.6160220994475138,32.78,-117.11,0.735
15349,3.2219,31.0,4.825958702064896,1.12094395280236,1468.0,4.330383480825959,36.51,-121.44,1.147
15350,2.375,41.0,2.1467391304347827,0.8913043478260869,549.0,2.983695652173913,37.33,-121.88,1.75
15351,3.2289,21.0,4.4781765276430665,1.0678952473326868,2891.0,2.8040737148399613,34.22,-118.52,3.181
15352,3.5909,52.0,5.488997555012225,1.0391198044009782,1091.0,2.6674816625916877,37.76,-122.49,3.312
15353,2.3147,38.0,3.2213225371120107,1.00944669365722,1537.0,2.0742240215924426,34.28,-119.29,1.925
15354,2.3171,7.0,4.399752475247523,1.062706270627063,4917.0,2.0284653465346536,33.14,-117.1,1.595
15355,3.8672,42.0,4.416666666666667,0.9824561403508772,776.0,3.4035087719298245,33.9,-118.07,1.6269999999999998
15356,3.2702,24.0,4.955882352941177,0.9705882352941176,2048.0,4.302521008403361,38.48,-121.47,0.6729999999999999
15357,4.6437,19.0,6.095833333333332,0.9916666666666668,1349.0,2.810416666666667,38.65,-121.23,2.129
15358,3.0927,23.0,4.791181364392679,1.0465890183028286,3108.0,2.5856905158069883,32.79,-116.93,1.406
15359,3.9107,27.0,5.572815533980583,1.0,321.0,3.1165048543689315,34.04,-117.68,1.865
15360,6.6125,42.0,6.256484149855907,1.043227665706052,887.0,2.556195965417868,37.93,-122.53,3.932
15361,2.0817,40.0,4.565683646112602,0.9705093833780161,1208.0,3.2386058981233243,37.95,-121.25,0.5529999999999999
15362,4.925,46.0,5.523809523809524,1.010989010989011,639.0,2.340659340659341,34.04,-118.42,4.098
15363,3.4286,32.0,4.345771144278607,0.9925373134328358,1199.0,2.9825870646766166,34.09,-118.02,1.918
15364,3.3987,37.0,5.700869565217391,1.0834782608695652,1431.0,2.488695652173913,38.14,-121.28,0.995
15365,1.9127,15.0,2.8436426116838485,1.0756013745704471,1549.0,2.661512027491409,33.88,-117.89,1.75
15366,4.0556,16.0,4.979779411764706,0.9237132352941176,2690.0,2.4724264705882355,33.89,-117.51,1.58
15367,1.8917,43.0,3.5139664804469275,1.0642458100558658,1276.0,3.564245810055866,34.0,-118.27,1.069
15368,4.0536,34.0,5.455268389662028,1.0755467196819086,1333.0,2.650099403578529,33.96,-118.14,2.772
15369,4.1451,26.0,5.9063180827886725,1.1067538126361656,1372.0,2.9891067538126364,33.72,-118.31,3.267
15370,2.2466,30.0,5.277258566978194,0.97196261682243,1008.0,3.1401869158878504,36.64,-119.82,0.96
15371,9.2873,26.0,7.772805507745267,1.0516351118760758,1714.0,2.9500860585197937,34.29,-118.49,4.3180000000000005
15372,3.2415,32.0,5.230235783633842,1.027739251040222,1786.0,2.4771151178918167,38.44,-122.67,1.722
15373,3.1194,17.0,4.7606837606837615,1.0769230769230769,848.0,2.415954415954416,38.6,-121.28,1.125
15374,1.6875,38.0,17.26923076923077,4.980769230769232,106.0,2.0384615384615383,34.19,-116.88,2.25
15375,5.4193,17.0,5.789340101522843,0.9111675126903552,1226.0,3.1116751269035534,37.23,-121.79,2.595
15376,4.1419,45.0,5.32484076433121,1.095541401273885,838.0,2.6687898089171966,37.75,-122.5,2.915
15377,1.5433,11.0,4.462068965517242,1.0827586206896551,713.0,2.4586206896551723,36.32,-119.65,0.504
15378,3.6034,16.0,3.220956719817768,1.0546697038724373,793.0,1.806378132118451,34.44,-119.82,1.5
15379,4.6087,36.0,5.790067720090294,1.0338600451467268,1155.0,2.6072234762979685,33.81,-118.12,2.246
15380,4.0458,12.0,5.2530737704918025,1.0225409836065569,2749.0,2.8165983606557377,38.32,-121.96,1.306
15381,3.335,11.0,5.379073756432248,1.0634648370497428,2013.0,3.452830188679245,36.19,-119.32,0.6970000000000001
15382,5.2486,19.0,6.1676829268292686,1.195121951219512,955.0,2.9115853658536586,37.05,-121.99,3.53
15383,5.1602,16.0,4.280487804878049,1.0,674.0,1.64390243902439,37.34,-122.03,2.312
15384,4.1731,36.0,5.491803278688525,0.9057377049180328,848.0,3.4754098360655736,34.05,-117.93,2.051
15385,5.316,33.0,5.210862619808307,1.0670926517571886,1411.0,2.253993610223642,37.43,-122.12,3.981
15386,4.05,35.0,4.94006309148265,1.0126182965299684,1396.0,4.4037854889589925,34.12,-117.89,1.413
15387,4.0221,16.0,4.6767676767676765,1.1616161616161615,451.0,2.2777777777777777,38.01,-121.36,1.733
15388,2.9844,31.0,5.3010204081632635,1.0476190476190477,1606.0,2.7312925170068025,38.73,-120.78,1.279
15389,2.9405,52.0,5.5581737849779085,1.0957290132547866,1461.0,2.1516936671575846,37.86,-122.26,2.895
15390,3.175,8.0,4.802056555269923,1.0077120822622108,1258.0,3.233933161953728,38.02,-121.28,0.959
15391,4.1997,17.0,5.732758620689657,1.0603448275862069,2866.0,3.0883620689655173,38.66,-121.76,1.334
15392,3.5054,33.0,3.99375,0.971875,1157.0,3.615625,33.82,-118.21,1.4680000000000002
15393,3.1587,11.0,3.6568742655699182,1.045828437132785,1700.0,1.9976498237367804,34.18,-118.31,1.813
15394,1.4556,32.0,4.356449375866852,1.1262135922330097,2589.0,3.5908460471567274,33.93,-116.87,0.546
15395,1.8857,31.0,4.655172413793104,1.0517241379310345,1154.0,3.3160919540229883,36.08,-119.01,0.555
15396,3.6953,23.0,4.119850187265918,1.0674157303370786,940.0,3.5205992509363297,33.82,-117.83,1.5
15397,2.2452,35.0,6.136842105263157,1.0157894736842106,574.0,3.0210526315789474,38.6,-121.42,1.028
15398,1.6645,35.0,4.144230769230768,1.0865384615384617,1494.0,4.788461538461538,34.05,-117.75,0.933
15399,4.6708,17.0,6.071672354948808,0.9965870307167236,1006.0,3.4334470989761092,34.02,-117.32,1.231
15400,2.9811,17.0,5.747545582047686,1.0280504908835906,1859.0,2.6072931276297333,34.04,-117.71,2.318
15401,3.425,28.0,4.841726618705036,1.0467625899280577,1575.0,5.66546762589928,33.75,-117.9,1.595
15402,2.1212,16.0,5.330532212885153,1.112044817927171,1501.0,2.1022408963585435,37.35,-118.18,1.083
15403,1.3952,41.0,4.459882583170255,1.0528375733855186,1908.0,3.7338551859099818,36.06,-119.02,0.431
15404,3.1486,14.0,5.218340611353712,0.960698689956332,568.0,2.480349344978166,36.33,-119.35,1.056
15405,3.185,30.0,4.7633262260127935,1.0223880597014925,4027.0,4.29317697228145,34.04,-117.99,1.683
15406,2.7377,29.0,6.276716206652512,1.1019108280254777,12427.0,4.397381457891012,34.7,-120.59,0.28300000000000003
15407,6.0868,17.0,6.29338327091136,0.9712858926342072,2396.0,2.9912609238451937,33.53,-117.69,2.829
15408,4.5,17.0,5.2625169147496615,1.0121786197564275,2415.0,3.2679296346414075,34.23,-119.19,2.343
15409,2.625,32.0,5.320284697508897,1.1850533807829182,905.0,3.2206405693950177,38.25,-121.76,2.125
15410,2.1766,36.0,2.8355555555555565,1.1177777777777778,1502.0,3.3377777777777777,34.08,-118.3,2.056
15411,4.601,34.0,6.320328542094456,0.9794661190965092,1226.0,2.517453798767967,37.51,-120.83,1.5
15412,3.8523,25.0,5.5,1.1807909604519775,900.0,2.542372881355932,37.66,-121.78,1.93
15413,4.1932,52.0,3.568888888888889,1.1866666666666668,628.0,2.791111111111112,34.24,-117.86,0.14999
15414,2.6917,24.0,4.351464435146443,1.0753138075313808,1976.0,4.133891213389122,34.09,-118.02,1.7
15415,4.4615,16.0,4.774818401937046,0.973365617433414,1377.0,3.3341404358353515,32.92,-117.15,1.683
15416,3.2216,20.0,5.371428571428571,1.0904761904761904,621.0,2.9571428571428573,39.05,-122.91,0.935
15417,3.5313,15.0,5.306425041186161,1.085667215815486,1390.0,2.28995057660626,34.27,-118.67,1.918
15418,4.765,23.0,5.770718232044199,1.0414364640883975,1085.0,2.9972375690607733,33.85,-117.98,1.815
15419,5.0282,35.0,5.6415929203539825,0.9823008849557522,959.0,4.243362831858407,34.22,-118.52,1.954
15420,3.3067,17.0,4.849181360201512,1.0327455919395463,7302.0,2.2991183879093198,32.83,-117.01,1.219
